total in seconds,datetime(utc),channels,ArcusPotentialDronePlots_timestamp,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotsPlot_timestamp,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracks_timestamp,ArcusTracksTrack_id,ArcusTracksTrack_Timestamp,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Classification,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusTracksTrack_Alarm,ArcusSystemStatus_timestamp,ArcusSystemStatus_Name,ArcusSystemStatus_Version,ArcusSystemStatus_OperationalState,ArcusSystemStatusSensor_Name,ArcusSystemStatusSensor_Version,ArcusSystemStatusSensor_OperationalState,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatus_SensorType,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,SystemStatusSensorStatus_Messages
1601381987,2020-09-29 12:19:47,,,527.0,-2.18328857,2020-09-29T12:19:46.519Z,3616.74121094,-5.07518017,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,559.0,-5.28271484,2020-09-29T12:19:46.519Z,3283.33764648,-4.4279412,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,569.0,-3.92041016,2020-09-29T12:19:46.519Z,3319.25341797,-5.07518017,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,576.0,-2.83084106,2020-09-29T12:19:46.519Z,3365.60375977,-5.04420356,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,548.0,0.95881653,2020-09-29T12:19:46.519Z,4210.08251953,-5.07518017,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,2020-09-29T12:19:47.738Z,522.0,-0.90643311,2020-09-29T12:19:46.519Z,3677.03173828,-5.07518017,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,554.0,3.02337646,2020-09-29T12:19:46.519Z,4281.6328125,-5.04420356,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,2020-09-29T12:19:47.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,,,,,,,,,2020-09-29T12:19:46.914Z,51.52192618,5.88448174,81.64385039,235.59524536,-15.11915588,15.65310383,UNKNOWN,-36.71913147,0.20253876,False,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,595.0,0.20974731,2020-09-29T12:19:46.519Z,3958.03710938,-5.04420356,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,594.0,0.90838623,2020-09-29T12:19:46.519Z,3972.76611328,-5.07518017,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,596.0,-1.20191956,2020-09-29T12:19:46.519Z,3920.94897461,-5.04420356,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,597.0,-1.95301819,2020-09-29T12:19:46.519Z,3990.75952148,-4.68912977,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,,,,,,,2020-09-29T12:19:47.750Z,,2020-09-29T12:19:46.799Z,51.52123119,5.86049,34.12735517,62.00605392,0.29019806,15.65209579,VEHICLE,3.30798721,0.74204957,False,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,,,,,,,,,2020-09-29T12:19:46.949Z,51.52345697,5.85938784,56.01199005,258.99209595,5.55316877,12.90496349,UNKNOWN,-22.38455963,0.43820688,False,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,,,,,,,,,2020-09-29T12:19:46.705Z,51.51842336,5.85502866,42.53525626,262.47225952,-20.86626244,4.75410366,UNKNOWN,-12.99998474,0.50606161,False,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,,,,,,,,,2020-09-29T12:19:47.290Z,51.53227313,5.86673231,131.62849872,112.34989929,4.51718855,7.22389698,UNKNOWN,-21.95371628,0.35532826,False,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,,,,,,,,,2020-09-29T12:19:46.973Z,51.52369287,5.85944975,34.64190104,287.6322937,-14.70428562,8.01678944,UNKNOWN,-22.60851288,0.27145696,False,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,,,,,,,,,2020-09-29T12:19:46.115Z,51.52206908,5.86990915,84.86665794,79.75570679,-19.4669857,4.80371141,UNKNOWN,-34.85451889,0.04069845,False,,,,,,,,,,,,,,,,,
1601381987,2020-09-29 12:19:47,,,583.0,-3.96121216,2020-09-29T12:19:46.519Z,3438.06298828,-5.04420356,31.1323635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,461.0,-13.31277466,2020-09-29T12:19:47.778Z,3012.26000977,4.41835845,71.63236963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,459.0,-16.19631958,2020-09-29T12:19:47.778Z,2902.40478516,4.41835845,71.63236963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,471.0,-14.51950073,2020-09-29T12:19:47.778Z,3050.62866211,4.41835845,71.63236963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,2020-09-29T12:19:48.654Z,688.0,3.26899719,2020-09-29T12:19:47.880Z,682.34741211,0.16088724,-91.28532916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,,,,,,,,,2020-09-29T12:19:47.962Z,51.52347076,5.85921241,53.47898334,264.19573975,3.40922999,12.55308247,UNKNOWN,-22.13999557,0.54962832,False,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,2020-09-29T12:19:48.662Z,457.0,-20.24609375,2020-09-29T12:19:47.778Z,1931.60131836,4.44923432,71.63236963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14159274,0.0,,
1601381988,2020-09-29 12:19:48,,,,,,,,,2020-09-29T12:19:48.701Z,,2020-09-29T12:19:47.880Z,51.52132905,5.86072255,33.41647637,59.77765274,-0.25242689,16.65615273,VEHICLE,3.26899719,0.78905338,False,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,,,,,,,,,2020-09-29T12:19:47.789Z,51.51840263,5.85496417,41.51329055,256.32525635,-18.89064789,4.73550129,OTHER,-13.26383209,0.60018045,False,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,,,,,,,,,2020-09-29T12:19:47.867Z,51.52171110000001,5.88431792,74.6375735,224.45697021,-14.14340591,18.3441925,UNKNOWN,-36.01385498,0.35656339,False,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,,,,,,,,,2020-09-29T12:19:46.973Z,51.52369287,5.85944975,34.64190104,287.6322937,-14.70428562,8.01678944,UNKNOWN,-22.60851288,0.27145696,False,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,,,,,,,,,2020-09-29T12:19:46.115Z,51.52206908,5.86990915,84.86665794,79.75570679,-19.4669857,4.80371141,UNKNOWN,-34.85451889,0.04069845,False,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,,,,,,,,,2020-09-29T12:19:47.962Z,51.52163624,5.86985159,51.69222596,106.38584137,-8.62532997,4.3618331,UNKNOWN,-33.496261600000004,0.04247268,False,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,,,,,,,,,2020-09-29T12:19:48.187Z,51.52763873,5.86642335,44.86588659,337.13241577,-0.13624734,11.91510201,UNKNOWN,-26.50248337,0.06286287,False,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,,,,,,,,,2020-09-29T12:19:48.331Z,51.53229705,5.86715643,129.91245234,96.26114655,1.1352154,12.30634689,UNKNOWN,-21.93764496,0.47027048,False,,,,,,,,,,,,,,,,,
1601381988,2020-09-29 12:19:48,,,,,,,,,,,,,,,,,,,,,,2020-09-29T12:19:48.844Z,Iris,20.10.0 (trunk 32309),operational,GPS,20.10.0 (trunk 32309),operational,51.52149,5.87059167,30.0,-155.61763,0.0,3DSearchRadar,0.78539819,2.3561945,21.0,Radar runningData connection OKControl connection OKConstructing
1601381989,2020-09-29 12:19:49,,,791.0,-12.33889771,2020-09-29T12:19:48.766Z,2283.2019043,5.21138482,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,825.0,-2.09873962,2020-09-29T12:19:48.766Z,4364.72460938,5.06268007,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,787.0,-9.49076843,2020-09-29T12:19:48.766Z,2332.86181641,5.77122213,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,786.0,-9.59199524,2020-09-29T12:19:48.766Z,2341.54150391,7.21047105,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,784.0,-8.70098877,2020-09-29T12:19:48.766Z,2317.72192383,6.07457772,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,769.0,-47.32164764,2020-09-29T12:19:48.766Z,284.0562439,6.72582046,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,778.0,-10.05844116,2020-09-29T12:19:48.766Z,2295.65576172,5.8323647,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,777.0,-8.98034668,2020-09-29T12:19:48.766Z,2325.44555664,6.32625397,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,790.0,-10.74690247,2020-09-29T12:19:48.766Z,2352.63256836,6.45832336,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,783.0,-9.38685608,2020-09-29T12:19:48.766Z,2309.57006836,5.92754253,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,789.0,-9.54429626,2020-09-29T12:19:48.766Z,2347.98022461,7.21047105,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,799.0,-14.26042175,2020-09-29T12:19:48.766Z,2403.62475586,5.97251079,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,793.0,-14.93902588,2020-09-29T12:19:48.766Z,2385.83886719,6.84387516,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,795.0,-14.61709595,2020-09-29T12:19:48.766Z,2415.18945313,6.83615961,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,2020-09-29T12:19:49.637Z,767.0,-46.05070496,2020-09-29T12:19:48.766Z,306.47647095,4.85898206,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,803.0,-11.19700623,2020-09-29T12:19:48.766Z,2471.47070313,5.90746476,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,806.0,-10.68333435,2020-09-29T12:19:48.766Z,2478.51855469,5.49999275,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,808.0,-10.62867737,2020-09-29T12:19:48.766Z,2455.44140625,6.32693827,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,809.0,-10.65704346,2020-09-29T12:19:48.766Z,2485.47631836,5.64238299,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,813.0,-11.83244324,2020-09-29T12:19:48.766Z,2627.69482422,6.30976931,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,2020-09-29T12:19:49.622Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,792.0,-14.81552124,2020-09-29T12:19:48.766Z,2393.08081055,6.51154121,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,821.0,-14.54916382,2020-09-29T12:19:48.766Z,2539.61279297,5.4267965999999985,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,815.0,-12.43133545,2020-09-29T12:19:48.766Z,2502.54003906,5.89739493,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,833.0,-3.52900696,2020-09-29T12:19:48.766Z,4416.1328125,5.40526828,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,855.0,-2.6539917,2020-09-29T12:19:48.766Z,4456.84130859,5.331303299999999,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,852.0,-2.97518921,2020-09-29T12:19:48.766Z,4547.33447266,5.08536484,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,851.0,-4.71910095,2020-09-29T12:19:48.766Z,4558.63818359,5.00191402,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,845.0,-1.52905273,2020-09-29T12:19:48.766Z,4488.02490234,4.85898206,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,848.0,-1.49034119,2020-09-29T12:19:48.766Z,4498.03613281,4.85898206,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,847.0,-1.06703186,2020-09-29T12:19:48.766Z,4519.60546875,6.26630369,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,870.0,-10.69969177,2020-09-29T12:19:48.766Z,2206.78955078,6.09472251,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,849.0,-2.81358337,2020-09-29T12:19:48.766Z,4510.12109375,7.02653833,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,874.0,-9.46815491,2020-09-29T12:19:48.766Z,2196.48657227,7.37235166,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,,,,,,,,,2020-09-29T12:19:48.773Z,51.51838093,5.85491302,42.70896235,250.735672,-15.09883976,4.51052141,OTHER,-13.52767944,0.6801309,False,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,839.0,-2.8062439,2020-09-29T12:19:48.766Z,4445.62060547,4.85898206,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,,,,,,,,,2020-09-29T12:19:48.957Z,51.52342498,5.85909151,52.00634174,255.37586975,2.26420212,10.68948841,OTHER,-22.38455963,0.6388486,False,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,882.0,-38.01663208,2020-09-29T12:19:48.791Z,337.53610229,0.41013624,72.95277514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,,,,,,,2020-09-29T12:19:49.651Z,,2020-09-29T12:19:48.821Z,51.52139038,5.86092157,33.89056578,61.09538651,0.11923838,16.56025696,VEHICLE,4.14357758,0.83123904,False,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,,,,,,,,,2020-09-29T12:19:48.187Z,51.52763873,5.86642335,44.86588659,337.13241577,-0.13624734,11.91510201,UNKNOWN,-26.50248337,0.06286287,False,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,,,,,,,,,2020-09-29T12:19:48.973Z,51.52163646,5.86991914,51.5346756,87.9696579,-3.72942376,4.62404585,UNKNOWN,-33.32372284,0.23323967,False,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,835.0,-2.68852234,2020-09-29T12:19:48.766Z,4376.28076172,4.85898206,67.13236450000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,,,,,,,,,2020-09-29T12:19:48.957Z,51.52342306,5.85892149,44.61334701,245.65419006,-0.86754453,15.83356476,UNKNOWN,-24.63300705,0.34102774,False,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,,,,,,,,,2020-09-29T12:19:48.829Z,51.52157554,5.88415718,56.90942554,222.19198608,-18.81804085,19.32172585,UNKNOWN,-35.52843475,0.48460484,False,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,,,,,,,,,2020-09-29T12:19:49.282Z,51.53230708,5.86759148,131.86070797,92.94254303,1.5015682,17.1161499,UNKNOWN,-21.95371628,0.56917071,False,,,,,,,,,,,,,,,,,
1601381989,2020-09-29 12:19:49,,,,,,,,,,,2020-09-29T12:19:46.115Z,51.52206908,5.86990915,84.86665794,79.75570679,-19.4669857,4.80371141,UNKNOWN,-34.85451889,0.04069845,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,,,2020-09-29T12:19:49.740Z,51.51836829,5.85485427,44.81596198,250.80055237,-9.22452545,4.46680307,OTHER,-13.63625336,0.74409544,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,,,2020-09-29T12:19:49.951Z,51.52328878,5.85871383,47.99947982,237.35832214,0.51686853,16.75160408,UNKNOWN,-23.30355835,0.47181058,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,2020-09-29T12:19:50.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,2020-09-29T12:19:50.718Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,2020-09-29T12:19:50.752Z,,2020-09-29T12:19:49.915Z,51.52147636,5.86112226,33.03914713,58.55972289999999,-0.50085551,15.89478397,VEHICLE,5.01677704,0.85979652,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,,,2020-09-29T12:19:49.951Z,51.52330888,5.85886082,45.3392424,245.03335571,-3.04150224,13.95499516,OTHER,-22.4108429,0.70725214,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,,,2020-09-29T12:19:50.304Z,51.53229433,5.86778497,132.23688008,93.5550766,1.5657661,16.02603722,OTHER,-21.93764496,0.65401685,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,,,2020-09-29T12:19:49.965Z,51.52489001,5.85402471,113.49036259,354.9503479,-5.75559139,17.24557877,UNKNOWN,-21.24707794,0.0943747,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,,,2020-09-29T12:19:48.973Z,51.52163646,5.86991914,51.5346756,87.9696579,-3.72942376,4.62404585,UNKNOWN,-33.32372284,0.23323967,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,,,2020-09-29T12:19:46.115Z,51.52206908,5.86990915,84.86665794,79.75570679,-19.4669857,4.80371141,UNKNOWN,-34.85451889,0.04069845,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,,,2020-09-29T12:19:50.252Z,51.52787565,5.86645319,47.88938231,350.14562988,1.36175787,11.81485939,UNKNOWN,-26.59692383,0.2075734,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,,,2020-09-29T12:19:49.979Z,51.52175208,5.86955933,29.00205469,341.88079834,0.11492714,5.45728874,UNKNOWN,-36.23705673,0.00197288,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,,,2020-09-29T12:19:50.198Z,51.52299294,5.86879007,85.8545542,54.30454254,-1.48838568,8.85809994,UNKNOWN,-33.30210876,0.00773137,False,,,,,,,,,,,,,,,,,
1601381990,2020-09-29 12:19:50,,,,,,,,,,,2020-09-29T12:19:49.784Z,51.52171066,5.88389835,45.18775131,252.03227234,-23.4611721,17.46611786,UNKNOWN,-35.41850662,0.5526401999999999,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,2020-09-29T12:19:51.632Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,2020-09-29T12:19:51.712Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,,,,,,,,,,,,2020-09-29T12:19:51.844Z,Iris,20.10.0 (trunk 32309),operational,GPS,20.10.0 (trunk 32309),operational,51.52149,5.87059167,30.0,-155.61763,0.0,3DSearchRadar,0.78539819,2.3561945,25.0,Radar runningData connection OKControl connection OKConstructing
1601381991,2020-09-29 12:19:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14159274,0.0,,
1601381991,2020-09-29 12:19:51,,,,,,,,,2020-09-29T12:19:51.747Z,,2020-09-29T12:19:50.853Z,51.52174312,5.86132618,31.62455752,41.30915451,-1.06070471,21.59104729,VEHICLE,4.14288712,0.86566114,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:50.900Z,51.52323599,5.85871362,45.98518768,239.67433167,-2.06254554,13.48299885,OTHER,-22.43712616,0.76563019,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:50.720Z,51.51834856,5.85479476,49.59123356,248.29582214,1.26325858,4.56533051,OTHER,-13.74482727,0.79522657,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:51.275Z,51.53228136,5.86809555,131.63587669,94.41376495,0.84848237,17.69460487,OTHER,-21.95371628,0.72293508,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:50.836Z,51.52169806,5.88365905,35.38061497,256.34399414,-24.26091194,17.46954155,OTHER,-35.30857849,0.63908899,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:50.900Z,51.52321832,5.85857119,51.13971007,234.31436157,1.85865974,15.319274900000002,UNKNOWN,-23.23652649,0.57712764,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:48.973Z,51.52163646,5.86991914,51.5346756,87.9696579,-3.72942376,4.62404585,UNKNOWN,-33.32372284,0.23323967,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:50.252Z,51.52787565,5.86645319,47.88938231,350.14562988,1.36175787,11.81485939,UNKNOWN,-26.59692383,0.2075734,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:49.965Z,51.52489001,5.85402471,113.49036259,354.9503479,-5.75559139,17.24557877,UNKNOWN,-21.24707794,0.0943747,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:49.979Z,51.52175208,5.86955933,29.00205469,341.88079834,0.11492714,5.45728874,UNKNOWN,-36.23705673,0.00197288,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:50.198Z,51.52299294,5.86879007,85.8545542,54.30454254,-1.48838568,8.85809994,UNKNOWN,-33.30210876,0.00773137,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:50.940Z,51.52179949,5.86936287,80.25630597,50.17184448,-0.38014922,6.03449678,UNKNOWN,-32.09021759,0.06429408,False,,,,,,,,,,,,,,,,,
1601381991,2020-09-29 12:19:51,,,,,,,,,,,2020-09-29T12:19:46.115Z,51.52206908,5.86990915,84.86665794,79.75570679,-19.4669857,4.80371141,UNKNOWN,-34.85451889,0.04069845,False,,,,,,,,,,,,,,,,,
1601381992,2020-09-29 12:19:52,,,,,,,,,2020-09-29T12:19:52.710Z,,2020-09-29T12:19:51.894Z,51.52173068,5.86151216,31.38983267,54.50213242,-1.24493575,16.429115300000007,VEHICLE,5.01677704,0.87714362,False,,,,,,,,,,,,,,,,,
1601381992,2020-09-29 12:19:52,,,,,,,,,,,2020-09-29T12:19:51.948Z,51.52320753,5.85850935,49.13927649,247.08331299,0.79092318,13.86386776,OTHER,-22.41741562,0.80939311,False,,,,,,,,,,,,,,,,,
1601381992,2020-09-29 12:19:52,,,,,,,,,,,2020-09-29T12:19:51.731Z,51.51828614,5.85475404,56.60277183,230.92073059,13.044487,5.16066599,OTHER,-14.70992279,0.83516103,False,,,,,,,,,,,,,,,,,
1601381992,2020-09-29 12:19:52,,,,,,,,,,,2020-09-29T12:19:51.948Z,51.52317082,5.85855121,53.40385559,220.58833313,3.08405685,10.57701969,OTHER,-23.16949463,0.65113711,False,,,,,,,,,,,,,,,,,
1601381992,2020-09-29 12:19:52,,,,,,,,,,,2020-09-29T12:19:52.329Z,51.53229417,5.86867998,133.036026,91.52026367,0.97875804,23.57980347,OTHER,-21.93764496,0.76576203,False,,,,,,,,,,,,,,,,,
1601381992,2020-09-29 12:19:52,,,,,,,,,,,2020-09-29T12:19:51.886Z,51.52160441,5.88328045,36.74164312,253.92596436,-14.50233173,21.84050369,OTHER,-34.89920044,0.7016477,False,,,,,,,,,,,,,,,,,
1601381992,2020-09-29 12:19:52,,2020-09-29T12:19:52.637Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381992,2020-09-29 12:19:52,,,,,,,,,,,2020-09-29T12:19:48.973Z,51.52163646,5.86991914,51.5346756,87.9696579,-3.72942376,4.62404585,UNKNOWN,-33.32372284,0.23323967,False,,,,,,,,,,,,,,,,,
